"Collins_HG1" "Collins_HG2" "Collins_HG3" "Galbraith_Cuckoo" "Riordan_PJ1" "Riordan_PJ2" "Riordan_PJ3" "Riordan_PJ4" "Riordan_PJ5" "Rowling_HP1" "Rowling_HP2" "Rowling_HP3" "Rowling_HP4" "Rowling_HP5" "Rowling_HP6" "Rowling_HP7" "Rowling_Leopard"
"worn" 0.00387585632200614 0.00394034320389306 0.0019114611208808 0.00472067114456044 0.0022875966509585 0 0.00133614815210711 0 0.00103343150932672 0 0 0.00267928909529338 0.00302915562287012 0.00187379608601474 0.000574663103755423 0.00294962048216463 0
"afterward" 0.000968964080501536 0.000985085800973265 0.000955730560440401 0 0.00343139497643775 0.00141362736782584 0.00400844445632132 0 0.00103343150932672 0.00249149776388076 0.00337723741979061 0.000893096365097794 0.0055534519752619 0.00337283295482652 0.00114932620751085 0.000983206827388209 0
"ally" 0.00968964080501536 0.00197017160194653 0.0066901139230828 0.000674381592080063 0.00114379832547925 0 0.00133614815210711 0 0 0 0 0.000893096365097794 0.00252429635239177 0.00412235138923242 0.00114932620751085 0 0
"amongst" 0 0 0 0.000674381592080063 0 0 0 0.00113100421864574 0 0 0.00112574580659687 0 0.000504859270478354 0.00262331452042063 0.00574663103755423 0.00983206827388209 0
"attempts" 0.00193792816100307 0.00197017160194653 0.004778652802202 0.00404628955248038 0 0 0 0 0 0 0.00112574580659687 0.00357238546039118 0.00151457781143506 0.00224855530321768 0.00287331551877712 0.00344122389585873 0
"attend" 0.00290689224150461 0.00394034320389306 0.0019114611208808 0.00472067114456044 0 0.00141362736782584 0 0.00339301265593721 0.00310029452798016 0 0.00112574580659687 0.00267928909529338 0.00100971854095671 0.00187379608601474 0.00172398931126627 0.00196641365477642 0
"awkwardly" 0.00290689224150461 0 0.0019114611208808 0 0.00114379832547925 0.00282725473565168 0.00267229630421421 0 0.00310029452798016 0.00124574888194038 0.00337723741979061 0.00714477092078235 0.00201943708191342 0.00187379608601474 0.00344797862253254 0.000491603413694105 0
"belong" 0.000968964080501536 0.00197017160194653 0.0019114611208808 0.00269752636832025 0.00114379832547925 0 0.00133614815210711 0.00452401687458294 0.00103343150932672 0.00373724664582114 0.00337723741979061 0.00267928909529338 0.00100971854095671 0.00412235138923242 0 0.00147481024108231 0
"bitch" 0 0 0 0.0263008820911224 0 0 0 0 0 0 0 0.000893096365097794 0 0 0 0.000491603413694105 0
"cart" 0.000968964080501536 0 0.0028671916813212 0 0 0 0.00133614815210711 0.00678602531187441 0.00103343150932672 0.0161947354652249 0 0.00357238546039118 0.000504859270478354 0.000749518434405894 0.000574663103755423 0.00393282730955284 0
"chicken" 0.00387585632200614 0.000985085800973265 0.000955730560440401 0 0 0.00282725473565168 0.00133614815210711 0.00226200843729147 0.00103343150932672 0.00373724664582114 0.00450298322638748 0 0.0065631705162186 0.00149903686881179 0.00114932620751085 0.00147481024108231 0
"client" 0 0 0 0.0263008820911224 0 0 0 0.00226200843729147 0 0 0 0 0 0 0 0 0
"corrected" 0.000968964080501536 0 0 0.00134876318416013 0.00800658827835476 0.00141362736782584 0.00801688891264263 0.00452401687458294 0.0051671575466336 0 0.00112574580659687 0 0.00100971854095671 0.00149903686881179 0.00287331551877712 0.00147481024108231 0
"crouching" 0.000968964080501536 0 0 0.00202314477624019 0.0022875966509585 0.00141362736782584 0.00267229630421421 0.00226200843729147 0.00103343150932672 0.00249149776388076 0.00225149161319374 0.00446548182548897 0.00201943708191342 0.00112427765160884 0.00287331551877712 0.00393282730955284 0
"curiosity" 0.00193792816100307 0 0.000955730560440401 0.00472067114456044 0.00114379832547925 0.00141362736782584 0 0.00226200843729147 0.00103343150932672 0 0 0 0.00302915562287012 0.00262331452042063 0.00402264172628796 0.00294962048216463 0
"dazed" 0 0 0.000955730560440401 0 0.0022875966509585 0.00989539157478089 0.00935303706474974 0.00226200843729147 0.00206686301865344 0.00124574888194038 0.00225149161319374 0.00178619273019559 0.00353401489334848 0.000749518434405894 0.00172398931126627 0.00147481024108231 0
"delly" 0.00484482040250768 0 0.0344063001758544 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"disturbed" 0 0.000985085800973265 0 0.0053950527366405 0.00114379832547925 0.00141362736782584 0 0 0 0 0.00337723741979061 0.00267928909529338 0.00302915562287012 0.00224855530321768 0.00229865241502169 0.00344122389585873 0.0518941359626362
"drifting" 0.000968964080501536 0.000985085800973265 0.0028671916813212 0.00134876318416013 0.00343139497643775 0.00141362736782584 0.00133614815210711 0 0.00103343150932672 0.00124574888194038 0.00112574580659687 0.00625167455568456 0.00201943708191342 0.00374759217202947 0.00229865241502169 0.000491603413694105 0
"drowned" 0 0.000985085800973265 0.0028671916813212 0.00134876318416013 0.00114379832547925 0.00141362736782584 0.00267229630421421 0 0.00103343150932672 0.00249149776388076 0.00337723741979061 0.000893096365097794 0.00252429635239177 0.00187379608601474 0.00344797862253254 0.00393282730955284 0
"feared" 0 0 0 0.00202314477624019 0.00114379832547925 0 0.00267229630421421 0.00565502109322868 0 0.00249149776388076 0.00337723741979061 0.000893096365097794 0.00100971854095671 0.00224855530321768 0.00459730483004339 0.00393282730955284 0
"fetch" 0 0 0 0.00337190796040031 0.0022875966509585 0 0.00133614815210711 0.00113100421864574 0.00206686301865344 0.00124574888194038 0.00225149161319374 0 0.00353401489334848 0.00224855530321768 0.00459730483004339 0.00294962048216463 0
"glinting" 0 0.000985085800973265 0 0.000674381592080063 0.0022875966509585 0.00282725473565168 0.00133614815210711 0.00452401687458294 0 0.00498299552776151 0.00450298322638748 0.00446548182548897 0.00302915562287012 0.000749518434405894 0.00172398931126627 0.00294962048216463 0
"imperius" 0 0 0 0 0 0 0 0 0 0 0 0 0.00807774832765367 0.00337283295482652 0.00689595724506508 0.00196641365477642 0
"informed" 0 0.000985085800973265 0.000955730560440401 0.00404628955248038 0 0 0.00133614815210711 0.00113100421864574 0.00310029452798016 0.00249149776388076 0.00112574580659687 0.00625167455568456 0.00252429635239177 0.00337283295482652 0.00114932620751085 0.000983206827388209 0
"intently" 0 0.00295525740291979 0.000955730560440401 0.00134876318416013 0.00114379832547925 0 0.00267229630421421 0.00113100421864574 0.00103343150932672 0.00124574888194038 0 0.00714477092078235 0.00252429635239177 0.00374759217202947 0.00344797862253254 0 0
"largest" 0 0.000985085800973265 0 0.000674381592080063 0.00457519330191701 0.00282725473565168 0.00267229630421421 0.00565502109322868 0.00413372603730688 0.00124574888194038 0.00225149161319374 0.00178619273019559 0.00353401489334848 0.00187379608601474 0.000574663103755423 0.00196641365477642 0
"lightly" 0.00193792816100307 0 0.0019114611208808 0.00269752636832025 0.0022875966509585 0 0.00267229630421421 0 0.00103343150932672 0 0 0.00625167455568456 0.00252429635239177 0.00299807373762358 0.00172398931126627 0.00245801706847052 0
"mixture" 0.000968964080501536 0.00492542900486632 0.0028671916813212 0.000674381592080063 0.00114379832547925 0.00424088210347752 0 0 0 0.00498299552776151 0.00225149161319374 0.00178619273019559 0.000504859270478354 0.00187379608601474 0.00287331551877712 0.00393282730955284 0
"mummy" 0 0 0 0.000674381592080063 0.00343139497643775 0.00141362736782584 0.00534459260842842 0.00226200843729147 0.0113677466025939 0.00622874440970189 0 0.00446548182548897 0 0.00112427765160884 0.000574663103755423 0.00245801706847052 0
"muscles" 0.0106586048855169 0.00591051480583959 0.004778652802202 0.00202314477624019 0 0.00282725473565168 0.00133614815210711 0.00339301265593721 0.00206686301865344 0 0.00112574580659687 0.00178619273019559 0.00151457781143506 0 0 0.000983206827388209 0
"ok" 0 0 0 0.0263008820911224 0 0 0 0 0 0 0.00112574580659687 0 0 0 0 0 0.0518941359626362
"outstretched" 0.000968964080501536 0 0 0.00134876318416013 0.00114379832547925 0 0 0 0 0.00124574888194038 0.00225149161319374 0.00357238546039118 0.00454373343430519 0.00224855530321768 0.00459730483004339 0.00344122389585873 0
"pace" 0.00290689224150461 0.00886577220875938 0.0038229222417616 0.000674381592080063 0.00114379832547925 0 0 0.00113100421864574 0 0 0 0.000893096365097794 0.00302915562287012 0.00262331452042063 0.00172398931126627 0.00245801706847052 0
"painfully" 0.00193792816100307 0.000985085800973265 0.000955730560440401 0.00134876318416013 0 0.00282725473565168 0 0 0.00103343150932672 0.00249149776388076 0.00337723741979061 0.00357238546039118 0.00201943708191342 0.00449711060643536 0.000574663103755423 0.00294962048216463 0
"pegasus" 0 0 0 0 0 0.0113090189426067 0.012025333368964 0.00904803374916588 0.0165349041492275 0 0 0 0 0 0 0 0
"pinned" 0.00193792816100307 0.000985085800973265 0.0019114611208808 0.00202314477624019 0.00114379832547925 0 0.00133614815210711 0.00226200843729147 0.00310029452798016 0.00747449329164227 0.00450298322638748 0.000893096365097794 0.00201943708191342 0.00262331452042063 0.00172398931126627 0.000491603413694105 0
"pointless" 0.00775171264401229 0.00197017160194653 0.0038229222417616 0.00269752636832025 0 0 0.00133614815210711 0 0.00103343150932672 0 0 0.00267928909529338 0.00100971854095671 0.00112427765160884 0.00402264172628796 0.00294962048216463 0
"precious" 0.00678274856351075 0.00295525740291979 0.004778652802202 0 0.00457519330191701 0.00141362736782584 0 0 0.00206686301865344 0.00249149776388076 0.00225149161319374 0.00178619273019559 0.000504859270478354 0.000749518434405894 0.00287331551877712 0.00245801706847052 0
"proved" 0.000968964080501536 0.000985085800973265 0 0.0053950527366405 0 0 0 0 0.00103343150932672 0 0.00112574580659687 0.00178619273019559 0.00201943708191342 0.00224855530321768 0.00632129414130966 0.00294962048216463 0
"quivering" 0 0.000985085800973265 0 0 0.0022875966509585 0 0.00133614815210711 0 0 0.00498299552776151 0.00450298322638748 0.00267928909529338 0.00454373343430519 0.00337283295482652 0.00287331551877712 0.00147481024108231 0
"ruined" 0.000968964080501536 0.000985085800973265 0.000955730560440401 0.00337190796040031 0.00114379832547925 0.00565450947130336 0.00668074076053553 0 0.00103343150932672 0.00373724664582114 0.00337723741979061 0.000893096365097794 0.00403887416382683 0.000749518434405894 0.00114932620751085 0.00147481024108231 0
"scowling" 0 0.00197017160194653 0 0.00606943432872056 0 0.00141362736782584 0 0.00113100421864574 0.00413372603730688 0.00249149776388076 0 0.000893096365097794 0.00353401489334848 0.00262331452042063 0.00287331551877712 0.000983206827388209 0
"served" 0.00484482040250768 0.00295525740291979 0.0028671916813212 0.00269752636832025 0.0022875966509585 0.00424088210347752 0.00133614815210711 0.00113100421864574 0 0.00124574888194038 0.00112574580659687 0.00178619273019559 0.00201943708191342 0.00112427765160884 0.00172398931126627 0.00245801706847052 0
"shaken" 0 0.00197017160194653 0 0.00134876318416013 0 0.00282725473565168 0.00133614815210711 0.00113100421864574 0.00413372603730688 0.00373724664582114 0.00337723741979061 0.00446548182548897 0.00201943708191342 0.00149903686881179 0.00172398931126627 0.00344122389585873 0
"shriek" 0.000968964080501536 0.00295525740291979 0.0019114611208808 0.00134876318416013 0 0 0 0.00113100421864574 0 0.00249149776388076 0.00112574580659687 0.00446548182548897 0.00100971854095671 0.00449711060643536 0.00229865241502169 0.00294962048216463 0
"sob" 0.000968964080501536 0.000985085800973265 0.0019114611208808 0.00202314477624019 0.00114379832547925 0.00424088210347752 0.00133614815210711 0.00113100421864574 0.00310029452798016 0.00124574888194038 0.00225149161319374 0.00535857819058676 0.00252429635239177 0.00112427765160884 0.00344797862253254 0.000983206827388209 0
"sons" 0 0 0 0.00472067114456044 0.00571899162739626 0.00282725473565168 0 0.00565502109322868 0.00206686301865344 0.00124574888194038 0.00675447483958122 0.000893096365097794 0.000504859270478354 0.00149903686881179 0.00114932620751085 0.00245801706847052 0
"south" 0 0.000985085800973265 0 0.00269752636832025 0.00343139497643775 0.00565450947130336 0.00801688891264263 0.00339301265593721 0.0124011781119206 0 0 0.000893096365097794 0.00151457781143506 0.000749518434405894 0 0.000983206827388209 0
"sphinx" 0 0 0 0 0.00114379832547925 0.00141362736782584 0 0.0361921349966635 0 0 0 0 0.00252429635239177 0 0.00114932620751085 0 0
"spreading" 0.000968964080501536 0.00394034320389306 0.004778652802202 0.00134876318416013 0.00114379832547925 0.00565450947130336 0 0.00226200843729147 0 0.00124574888194038 0.00562872903298435 0 0.00252429635239177 0.00224855530321768 0.00114932620751085 0.00147481024108231 0
"stirring" 0.00193792816100307 0.00492542900486632 0.000955730560440401 0 0.0022875966509585 0.00141362736782584 0.012025333368964 0.00226200843729147 0 0 0.00337723741979061 0 0.00252429635239177 0.00187379608601474 0.00229865241502169 0.000983206827388209 0
"swelling" 0.00581378448300921 0.00394034320389306 0.0028671916813212 0.00202314477624019 0 0 0 0.00113100421864574 0 0.00124574888194038 0.00337723741979061 0.00357238546039118 0.00100971854095671 0.00299807373762358 0.00114932620751085 0.00196641365477642 0
"system" 0.00290689224150461 0.00492542900486632 0.0124244972857252 0.00202314477624019 0.00114379832547925 0.00424088210347752 0.00133614815210711 0.00339301265593721 0.00413372603730688 0 0 0 0.000504859270478354 0.000749518434405894 0.00114932620751085 0 0
"trail" 0.00387585632200614 0.00197017160194653 0.004778652802202 0 0.00343139497643775 0.00282725473565168 0.00935303706474974 0.00339301265593721 0.00310029452798016 0.00124574888194038 0.00225149161319374 0 0.000504859270478354 0 0.000574663103755423 0.00344122389585873 0
"travers" 0 0 0 0 0 0 0 0 0 0 0 0 0.00100971854095671 0 0 0.0191725331340701 0
"trinket" 0.0310068505760491 0.00394034320389306 0.004778652802202 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tugging" 0 0.000985085800973265 0 0.00202314477624019 0.00571899162739626 0 0 0.00452401687458294 0.00103343150932672 0.00124574888194038 0.00337723741979061 0.000893096365097794 0.00201943708191342 0.00337283295482652 0.00114932620751085 0.00344122389585873 0
"urge" 0.000968964080501536 0.000985085800973265 0.000955730560440401 0.00134876318416013 0.00457519330191701 0.00141362736782584 0.00133614815210711 0 0.00206686301865344 0 0.00225149161319374 0.000893096365097794 0.00302915562287012 0.00224855530321768 0.00229865241502169 0.00442443072324694 0
"worrying" 0 0.00492542900486632 0 0.00134876318416013 0.00343139497643775 0 0 0 0 0.00373724664582114 0 0.00357238546039118 0.00454373343430519 0.00262331452042063 0.00287331551877712 0.00147481024108231 0
"ankles" 0 0.000985085800973265 0.000955730560440401 0.000674381592080063 0.00343139497643775 0.00141362736782584 0.00267229630421421 0.00339301265593721 0 0.00373724664582114 0.00900596645277496 0.00178619273019559 0.000504859270478354 0.00187379608601474 0.00287331551877712 0.00196641365477642 0
"apparition" 0 0 0 0 0 0 0.00133614815210711 0 0 0 0 0.000893096365097794 0.00252429635239177 0 0.0155159038013964 0.00294962048216463 0
"appreciate" 0 0.00197017160194653 0.0019114611208808 0.00269752636832025 0.00343139497643775 0.00565450947130336 0.00133614815210711 0.00113100421864574 0.0051671575466336 0 0.00112574580659687 0.000893096365097794 0.000504859270478354 0.00112427765160884 0.00402264172628796 0.00245801706847052 0
"avenue" 0 0 0.000955730560440401 0.000674381592080063 0.00343139497643775 0.00141362736782584 0.00133614815210711 0.00452401687458294 0.0289360822611481 0 0 0 0 0 0 0.000491603413694105 0
"blankets" 0.00193792816100307 0.00295525740291979 0.0019114611208808 0 0.00343139497643775 0.00282725473565168 0.00133614815210711 0 0.00103343150932672 0.00747449329164227 0.00112574580659687 0.00267928909529338 0.00201943708191342 0.000749518434405894 0.00114932620751085 0.00393282730955284 0
"blinding" 0.00193792816100307 0.00197017160194653 0.0019114611208808 0.00134876318416013 0.00457519330191701 0.00141362736782584 0 0 0.00310029452798016 0.00373724664582114 0.00225149161319374 0.00535857819058676 0.00252429635239177 0.00112427765160884 0.00114932620751085 0.00147481024108231 0
"blocks" 0.000968964080501536 0.00492542900486632 0.0133802278461656 0.000674381592080063 0.0022875966509585 0.00282725473565168 0.00400844445632132 0.00339301265593721 0.00826745207461375 0.00124574888194038 0 0 0 0 0 0 0
"bryony" 0 0 0 0.0269752636832025 0 0 0 0 0 0 0 0 0 0 0 0 0
"cavern" 0 0 0.004778652802202 0 0.0114379832547925 0.00706813683912921 0.00534459260842842 0.00904803374916588 0 0 0 0 0 0 0.00287331551877712 0.00147481024108231 0
"clipboard" 0 0 0.0019114611208808 0.000674381592080063 0 0.00565450947130336 0 0 0 0 0 0 0 0.0116175357332914 0 0.000983206827388209 0
"conscious" 0.00193792816100307 0.00295525740291979 0.0038229222417616 0.0053950527366405 0.00343139497643775 0 0 0 0 0 0 0.00178619273019559 0 0.00224855530321768 0.00172398931126627 0.00442443072324694 0
"considering" 0.00290689224150461 0.00492542900486632 0.0028671916813212 0.00269752636832025 0.0022875966509585 0.00282725473565168 0.00267229630421421 0.00113100421864574 0.00206686301865344 0 0.00112574580659687 0.000893096365097794 0.00100971854095671 0.00299807373762358 0.00114932620751085 0.000983206827388209 0
"curved" 0.00387585632200614 0.00394034320389306 0 0.00134876318416013 0 0.00282725473565168 0.00133614815210711 0.00452401687458294 0.00103343150932672 0 0.00112574580659687 0 0.00100971854095671 0.000749518434405894 0.00287331551877712 0.00589924096432926 0
"daring" 0.00193792816100307 0 0 0.000674381592080063 0.0022875966509585 0 0.00267229630421421 0.00113100421864574 0.00206686301865344 0.00373724664582114 0.00562872903298435 0.00178619273019559 0.00403887416382683 0.00224855530321768 0.00114932620751085 0.00196641365477642 0
"dazzling" 0.00193792816100307 0.00394034320389306 0.0028671916813212 0.00337190796040031 0 0.00565450947130336 0.00133614815210711 0.00113100421864574 0 0 0.00112574580659687 0.00267928909529338 0.00201943708191342 0.00149903686881179 0.00172398931126627 0.00245801706847052 0
"direct" 0.00581378448300921 0.00689560060681285 0.0038229222417616 0.00269752636832025 0.0022875966509585 0.00141362736782584 0.00267229630421421 0.00113100421864574 0.00103343150932672 0.00249149776388076 0 0 0.00151457781143506 0.00112427765160884 0.000574663103755423 0.00147481024108231 0
"empire" 0 0 0.000955730560440401 0 0.00800658827835476 0.00282725473565168 0.00400844445632132 0.00226200843729147 0.025835787733168 0 0 0 0 0 0 0 0
"fabric" 0.01259653304652 0.00886577220875938 0.0019114611208808 0.00202314477624019 0 0.00706813683912921 0.00267229630421421 0.00226200843729147 0.00413372603730688 0 0 0 0 0 0 0 0
"flaming" 0.00290689224150461 0.000985085800973265 0 0.00134876318416013 0.00114379832547925 0.00424088210347752 0 0.00452401687458294 0.00620058905596032 0.00498299552776151 0.00450298322638748 0.00178619273019559 0 0.000749518434405894 0.00114932620751085 0.00294962048216463 0
"fore" 0 0 0 0 0 0.00282725473565168 0 0 0 0 0.00450298322638748 0.00803786728588015 0.00403887416382683 0.0063709066924501 0 0 0
"forty" 0.00193792816100307 0.00788068640778612 0 0.00472067114456044 0.00343139497643775 0.00424088210347752 0.00267229630421421 0.00226200843729147 0.00723402056528704 0.00124574888194038 0 0.000893096365097794 0.00100971854095671 0.000374759217202947 0.000574663103755423 0 0
"gulp" 0.00193792816100307 0.00295525740291979 0 0.000674381592080063 0 0 0 0.00226200843729147 0.00206686301865344 0.00249149776388076 0.00450298322638748 0.00446548182548897 0.00151457781143506 0.00299807373762358 0.00402264172628796 0.000491603413694105 0
"guns" 0.000968964080501536 0.00295525740291979 0.0162474195274868 0 0.00457519330191701 0.00565450947130336 0.0106891852168568 0.00113100421864574 0.00206686301865344 0 0 0 0 0 0 0 0
"harsh" 0.000968964080501536 0.00197017160194653 0.000955730560440401 0.00269752636832025 0.0022875966509585 0.00141362736782584 0.00267229630421421 0.00226200843729147 0.00310029452798016 0 0 0.00178619273019559 0.00403887416382683 0.00187379608601474 0.00344797862253254 0.000491603413694105 0
"hopeful" 0.00290689224150461 0.00197017160194653 0.0028671916813212 0.00202314477624019 0.00114379832547925 0.00141362736782584 0.00133614815210711 0.00226200843729147 0.00103343150932672 0.00124574888194038 0.00337723741979061 0 0.00100971854095671 0.00299807373762358 0.00344797862253254 0.00147481024108231 0
"howling" 0.000968964080501536 0.000985085800973265 0.000955730560440401 0.00134876318416013 0.0022875966509585 0 0 0.00113100421864574 0 0.00872024217358265 0.00337723741979061 0.00535857819058676 0.00151457781143506 0.00224855530321768 0.00229865241502169 0.00147481024108231 0
"identical" 0.000968964080501536 0.00295525740291979 0.0028671916813212 0.00606943432872056 0.0022875966509585 0 0 0.00113100421864574 0 0.00124574888194038 0.00337723741979061 0.000893096365097794 0.00252429635239177 0.00112427765160884 0.00172398931126627 0.00245801706847052 0
"ingredients" 0 0 0 0.000674381592080063 0 0 0 0 0 0.00373724664582114 0.00450298322638748 0.00357238546039118 0.00454373343430519 0.00224855530321768 0.00689595724506508 0.000491603413694105 0
"joking" 0.00290689224150461 0.00197017160194653 0.004778652802202 0.00134876318416013 0.0022875966509585 0 0.00133614815210711 0 0 0.00622874440970189 0.00225149161319374 0.000893096365097794 0.00454373343430519 0.000374759217202947 0.00229865241502169 0.00147481024108231 0
"kneeling" 0 0 0.000955730560440401 0 0.0022875966509585 0.00282725473565168 0.00534459260842842 0.00113100421864574 0.00310029452798016 0 0 0.000893096365097794 0.00100971854095671 0.00299807373762358 0.00229865241502169 0.00589924096432926 0
"leaky" 0 0 0 0 0 0 0 0 0 0.0124574888194038 0.00225149161319374 0.0125033491113691 0.00100971854095671 0.000374759217202947 0.00344797862253254 0.00245801706847052 0
"lobby" 0.00290689224150461 0 0 0.010790105473281 0.00800658827835476 0.00141362736782584 0 0 0.0134346096212474 0 0 0 0 0 0 0 0
"madge" 0.0155034252880246 0.0216718876214118 0.0019114611208808 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"morphling" 0 0.014776287014599 0.02389326401101 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"official" 0.00193792816100307 0.00394034320389306 0.0057343833626424 0.00202314477624019 0.0022875966509585 0 0 0 0.00103343150932672 0 0.00112574580659687 0.00357238546039118 0.00100971854095671 0.00262331452042063 0.00114932620751085 0.00294962048216463 0
"ow" 0 0 0 0.000674381592080063 0.00343139497643775 0.00141362736782584 0.00133614815210711 0.00339301265593721 0.0124011781119206 0 0.00225149161319374 0.00178619273019559 0.00151457781143506 0.00112427765160884 0.00114932620751085 0.00344122389585873 0
"patches" 0.00387585632200614 0.00492542900486632 0.0028671916813212 0.00269752636832025 0.00114379832547925 0 0 0 0.00206686301865344 0 0.00225149161319374 0.00446548182548897 0.00100971854095671 0.00262331452042063 0.00172398931126627 0.000983206827388209 0
"punish" 0.00193792816100307 0.00197017160194653 0.0019114611208808 0.000674381592080063 0.0022875966509585 0.00565450947130336 0 0.00339301265593721 0.00103343150932672 0 0.00450298322638748 0.00178619273019559 0.00201943708191342 0.00187379608601474 0.00172398931126627 0.00245801706847052 0
"puts" 0.00678274856351075 0.0177315444175188 0.0028671916813212 0 0 0 0 0 0 0.00249149776388076 0.00225149161319374 0 0.00151457781143506 0.000374759217202947 0.00114932620751085 0.000983206827388209 0
"required" 0.00484482040250768 0.00295525740291979 0.004778652802202 0.00202314477624019 0 0 0 0.00226200843729147 0.00206686301865344 0 0 0.000893096365097794 0.00100971854095671 0.00412235138923242 0.00287331551877712 0.000491603413694105 0
"result" 0.00484482040250768 0.00394034320389306 0.00860157504396361 0.00472067114456044 0.00114379832547925 0.00282725473565168 0 0 0 0 0.00225149161319374 0.000893096365097794 0.00100971854095671 0.000749518434405894 0.00287331551877712 0 0
"score" 0.00968964080501536 0.00197017160194653 0.0019114611208808 0 0.00114379832547925 0 0 0 0.00206686301865344 0.00622874440970189 0 0.00267928909529338 0.00302915562287012 0.00224855530321768 0.00114932620751085 0.000491603413694105 0
"seizing" 0 0 0 0.00134876318416013 0 0 0 0 0.00103343150932672 0.00124574888194038 0.00450298322638748 0.00446548182548897 0.00201943708191342 0.00337283295482652 0.00344797862253254 0.00393282730955284 0
"sell" 0.00484482040250768 0.00197017160194653 0.0019114611208808 0.00269752636832025 0.00457519330191701 0.00141362736782584 0 0.00226200843729147 0 0.00124574888194038 0.00225149161319374 0.000893096365097794 0.00151457781143506 0.00262331452042063 0.00172398931126627 0.00147481024108231 0
"shakes" 0.0106586048855169 0.00689560060681285 0.0162474195274868 0 0.0022875966509585 0 0 0 0 0 0 0 0.00100971854095671 0.000374759217202947 0 0 0
"shelf" 0.000968964080501536 0 0.000955730560440401 0.00404628955248038 0 0 0 0.00113100421864574 0 0.00373724664582114 0.00562872903298435 0.00267928909529338 0.000504859270478354 0.00299807373762358 0.00459730483004339 0.00147481024108231 0
"shopping" 0 0 0 0.00876696069704081 0.0022875966509585 0 0.00534459260842842 0.00226200843729147 0.00103343150932672 0.00249149776388076 0.00112574580659687 0.00357238546039118 0.00151457781143506 0.00112427765160884 0.00229865241502169 0.000491603413694105 0
"shuffled" 0 0 0 0 0.0022875966509585 0 0.00267229630421421 0.00113100421864574 0.0051671575466336 0.00498299552776151 0.00225149161319374 0.00178619273019559 0 0.00337283295482652 0.00344797862253254 0.00344122389585873 0
"sloan" 0 0 0 0 0 0.0565450947130336 0 0 0 0 0 0 0 0 0 0 0
"stealing" 0.00484482040250768 0.00197017160194653 0.0019114611208808 0.00134876318416013 0.00571899162739626 0.00141362736782584 0.00133614815210711 0.00113100421864574 0.00103343150932672 0 0.00225149161319374 0 0.00302915562287012 0.000749518434405894 0.00287331551877712 0.00245801706847052 0
"styx" 0 0 0 0 0.00686278995287551 0.00282725473565168 0 0.00678602531187441 0.0268692192424947 0 0 0 0 0 0 0 0
"supply" 0.00581378448300921 0.00492542900486632 0.0114687667252848 0.00202314477624019 0 0.00141362736782584 0 0.00113100421864574 0 0.00124574888194038 0.00112574580659687 0.00178619273019559 0.00100971854095671 0.000374759217202947 0.00172398931126627 0.000983206827388209 0
"temple" 0.00290689224150461 0.00295525740291979 0.004778652802202 0.00134876318416013 0.00343139497643775 0.00141362736782584 0.00133614815210711 0.00226200843729147 0.00413372603730688 0 0 0.000893096365097794 0.00302915562287012 0.00187379608601474 0.00172398931126627 0.000491603413694105 0
"threshold" 0 0.000985085800973265 0 0.00269752636832025 0.0022875966509585 0 0 0 0 0.00124574888194038 0.00112574580659687 0.00267928909529338 0.00100971854095671 0.00374759217202947 0.00402264172628796 0.00442443072324694 0
"total" 0.000968964080501536 0.000985085800973265 0.000955730560440401 0.00202314477624019 0.0022875966509585 0.00424088210347752 0 0.00113100421864574 0.00310029452798016 0 0 0.00357238546039118 0.00151457781143506 0.00224855530321768 0.00229865241502169 0.00393282730955284 0
"triumph" 0.000968964080501536 0.000985085800973265 0.000955730560440401 0.000674381592080063 0 0.00141362736782584 0.00534459260842842 0.00339301265593721 0 0.00124574888194038 0.00225149161319374 0.00357238546039118 0.00302915562287012 0.00149903686881179 0.00172398931126627 0.00393282730955284 0
"tugged" 0 0 0 0.00202314477624019 0.00457519330191701 0 0.00133614815210711 0.00452401687458294 0.0051671575466336 0.00124574888194038 0.00112574580659687 0.00446548182548897 0.000504859270478354 0.00187379608601474 0.00229865241502169 0.00294962048216463 0
"unknown" 0 0.00197017160194653 0 0.00337190796040031 0.00114379832547925 0 0.00133614815210711 0 0 0.00249149776388076 0.00112574580659687 0 0.00252429635239177 0.00187379608601474 0.00287331551877712 0.00639084437802336 0
"vanishing" 0.00193792816100307 0 0 0 0 0 0 0 0 0.00249149776388076 0.00675447483958122 0 0.000504859270478354 0.00487186982363831 0.00632129414130966 0.00245801706847052 0
"whip" 0.00484482040250768 0.00985085800973265 0.004778652802202 0 0.00571899162739626 0 0 0.00113100421864574 0.00103343150932672 0 0.00337723741979061 0.00357238546039118 0.000504859270478354 0.00149903686881179 0 0.000491603413694105 0
"alert" 0.00387585632200614 0.00295525740291979 0.0028671916813212 0.00134876318416013 0.00114379832547925 0.00282725473565168 0.00133614815210711 0.00113100421864574 0.00310029452798016 0 0.00225149161319374 0.000893096365097794 0.00302915562287012 0.00149903686881179 0.000574663103755423 0.00245801706847052 0
